Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Low Income Food Deficit Countries (FAO),1983,1319112200,1177831,,,0.8754,,1345442,,,,,28000,0.000021226397,0.021226396999999998,8000,0.000006064685,0.006064685,1173000,0.0008892344,0.8892344,430000,0.0003259768,0.3259768,4000,0.0000030323424,0.0030323423999999996,,,,50000,0.00003790428,0.03790428,0.33,0.9041095800000001,3.18,0.32,0.14
,Low Income Food Deficit Countries (FAO),1984,1352088600,1591394,,,0.907,,1754578,,,,,39000,0.000028844262,0.028844262,10000,0.000007395965,0.007395965,1333000,0.0009858821,0.9858821,329000,0.00024332725,0.24332725,4000,0.000002958386,0.002958386,,,,69000,0.00005103216,0.05103216,0.24,0.65753424,2.43,0.24,0.1
,Low Income Food Deficit Countries (FAO),1985,1385737900,1663892,,,0.88879997,,1871988,,,,,52000,0.000037525133,0.037525133,14000,0.000010102921,0.010102921,1724000,0.0012441025,1.2441025,310000,0.00022370754,0.22370754,6000,0.0000043298232,0.0043298232,,,,76000,0.000054844426,0.054844425999999995,0.22,0.60273972,2.28,0.21,0.09
,Low Income Food Deficit Countries (FAO),1986,1420041100,1532379,,,0.7385,,2074905,,,,,89000,0.00006267424,0.06267424,2000,0.00000140841,0.00140841,1681000,0.0011837685,1.1837685,338000,0.00023802128,0.23802128,7000,0.000004929435,0.004929434999999999,,,,74000,0.000052111165,0.052111165,0.24,0.65753424,2.41,0.23,0.1
,Low Income Food Deficit Countries (FAO),1987,1454949900,1607102,,,0.7575,,2121693,,,,,103000,0.00007079282,0.07079281999999999,2000,0.0000013746178,0.0013746178,1739000,0.0011952302,1.1952302000000001,350000,0.00024055812,0.24055812,12000,0.000008247707,0.008247707,,,,80000,0.000054984714,0.054984714000000004,0.24,0.65753424,2.48,0.23,0.1
,Low Income Food Deficit Countries (FAO),1988,1490419000,2283807,,,0.98279995,,2323687,,,,,88000,0.0000590438,0.0590438,27000,0.00001811571,0.01811571,2454000,0.0016465168,1.6465168000000001,414000,0.00027777423,0.27777423,15000,0.000010064284,0.010064284000000001,,,,114000,0.000076488555,0.076488555,0.28,0.7671232800000001,2.84,0.27,0.12
,Low Income Food Deficit Countries (FAO),1989,1526395300,2541645,,,0.8908,,2853084,,,,,139000,0.00009106423,0.09106423,11000,0.0000072065213,0.0072065213,2862000,0.0018750058,1.8750058,495000,0.00032429348,0.32429348,30000,0.00001965415,0.01965415,,,,139000,0.00009106423,0.09106423,0.32,0.8767123200000001,3.42,0.31,0.14
,Low Income Food Deficit Countries (FAO),1990,1562816300,3397776,,,1.049,,3239048,,,,,76000,0.000048630158,0.048630158,14000,0.000008958187,0.008958187,3581000,0.0022913762,2.2913762,496000,0.00031737576,0.31737576,22000,0.000014077151,0.014077151000000001,,,,168000,0.00010749824,0.10749824,0.32,0.8767123200000001,3.3,0.3,0.14
,Low Income Food Deficit Countries (FAO),1991,1599645700,3277081,,,0.85099995,,3850979,,,,,44000,0.00002750609,0.02750609,5000,0.000003125692,0.0031256920000000002,3364000,0.0021029657,2.1029657,386000,0.00024130342,0.24130342000000002,15000,0.000009377076,0.009377076,,,,154000,0.00009627132,0.09627132,0.24,0.65753424,2.51,0.23,0.1
,Low Income Food Deficit Countries (FAO),1992,1668381600,4097514,,,0.927,,4420088,,,,,216000,0.00012946679,0.12946679,2000,0.0000011987665,0.0011987665000000002,4037000,0.0024197102,2.4197102,409000,0.00024514776,0.24514775999999996,16000,0.000009590132,0.009590132000000001,,,,197000,0.0001180785,0.1180785,0.25,0.6849315,2.52,0.23,0.1
,Low Income Food Deficit Countries (FAO),1993,1700145000,5486567,,,1.092,,5024386,,,,,92000,0.000054113032,0.054113032000000005,47000,0.0000276447,0.0276447,5329000,0.0031344385,3.1344385,361000,0.00021233482,0.21233482,18000,0.000010587332,0.010587332,,,,256000,0.00015057539,0.15057539,0.21,0.57534246,2.2,0.2,0.09
,Low Income Food Deficit Countries (FAO),1994,1738568000,4731542,,,0.9496,,4982588,,,,,71000,0.000040838207,0.040838206999999994,31000,0.000017830767,0.017830766999999997,4725000,0.0027177539,2.7177539,380000,0.00021857068,0.21857068000000002,18000,0.000010353348,0.010353348,,,,220000,0.00012654092,0.12654092,0.22,0.60273972,2.27,0.21,0.09
,Low Income Food Deficit Countries (FAO),1995,1777221000,5883253,,,1.0331,,5694552,,,,,223000,0.0001254768,0.1254768,10000,0.0000056267622,0.0056267622000000005,6199000,0.0034880298,3.4880298,508000,0.00028583952,0.28583952,29000,0.00001631761,0.01631761,,,,285000,0.00016036272,0.16036272,0.29,0.7945205399999999,2.99,0.27,0.13
,Low Income Food Deficit Countries (FAO),1996,1816085000,6180834,,,1.0509,,5881440,,,,,126000,0.00006938001,0.06938001,17000,0.000009360795,0.009360795,6494000,0.0035758237,3.5758237,482000,0.00026540607,0.26540607,32000,0.000017620321,0.017620320999999998,,,,302000,0.00016629178,0.16629178,0.27,0.7397260200000001,2.81,0.25,0.12
,Low Income Food Deficit Countries (FAO),1997,1855128000,7212618,,,1.0871,,6634958,,,,,226000,0.00012182448,0.12182448,35000,0.000018866624,0.018866624,7621000,0.0041080723,4.1080723,552000,0.0002975536,0.2975536,44000,0.00002371804,0.02371804,,,,354000,0.00019082241,0.19082241000000003,0.3,0.8219178,3.15,0.28,0.13
,Low Income Food Deficit Countries (FAO),1998,1894286000,7934067,,,1.1049,,7180545,,,,,267000,0.0001409502,0.1409502,25000,0.000013197585,0.013197585,8340000,0.0044027143,4.4027142999999995,580000,0.00030618397,0.30618396999999997,47000,0.00002481146,0.024811459999999997,,,,387000,0.00020429862,0.20429862,0.31,0.84931506,3.23,0.29,0.14
,Low Income Food Deficit Countries (FAO),1999,1933483000,7879483,,,1.1414,,6903419,,,,,146000,0.000075511394,0.075511394,41000,0.000021205255,0.021205255,8226000,0.004254498,4.254498,613000,0.0003170444,0.3170444,48000,0.000024825664,0.024825664,,,,385000,0.00019912251,0.19912251,0.32,0.8767123200000001,3.34,0.3,0.15
,Low Income Food Deficit Countries (FAO),2000,1972657000,6121558,,,0.8576,,7137801,,,,,211000,0.00010696233,0.10696233000000001,185000,0.000093782146,0.09378214600000001,6654000,0.0033731156,3.3731156,642000,0.0003254494,0.3254494,51000,0.000025853455,0.025853455,,,,318000,0.0001612039,0.16120389999999998,0.33,0.9041095800000001,3.45,0.31,0.15
,Low Income Food Deficit Countries (FAO),2001,2011803000,6847555,,,0.96519995,,7094242,,,,,263000,0.00013072851,0.13072851000000002,43000,0.000021373862,0.021373862,7338000,0.0036474743,3.6474743,625000,0.0003106666,0.3106666,51000,0.000025350395,0.025350395,,,,341000,0.0001694997,0.1694997,0.31,0.84931506,3.27,0.29,0.14
,Low Income Food Deficit Countries (FAO),2002,2050940000,5549073,,,0.8042,,6900082,,,,,576000,0.00028084684,0.28084684000000004,35000,0.000017065346,0.017065346,6520000,0.00317903,3.1790299999999996,719000,0.00035057095,0.35057095000000005,146000,0.00007118687,0.07118687,,,,295000,0.00014383649,0.14383648999999998,0.35,0.9589040999999999,3.66,0.34,0.16
,Low Income Food Deficit Countries (FAO),2003,2090088000,8753761,,,1.1822,,7404657,,,,,338000,0.00016171568,0.16171568,268000,0.00012822426,0.12822425999999998,9323000,0.004460578,4.460578,637000,0.00030477185,0.30477184999999996,88000,0.00004210349,0.04210349,,,,445000,0.0002129097,0.2129097,0.3,0.8219178,3.24,0.29,0.14
,Low Income Food Deficit Countries (FAO),2004,2129279000,7856339,,,0.92829996,,8463240,,,,,266000,0.00012492492,0.12492492000000001,31000,0.000014558918,0.014558918,8455000,0.003970828,3.970828,717000,0.0003367337,0.3367337,93000,0.000043676755,0.043676755,,,,405000,0.00019020523,0.19020522999999998,0.34,0.9315068400000001,3.54,0.32,0.16
,Low Income Food Deficit Countries (FAO),2005,2168556000,9305406,,,1.0771999,,8638449,,,,,299000,0.00013787978,0.13787978,43000,0.000019828864,0.019828864,9898000,0.0045643277,4.5643277,826000,0.00038089862,0.38089861999999997,91000,0.00004196341,0.04196341,,,,473000,0.0002181175,0.2181175,0.38,1.04109588,3.97,0.37,0.18
,Low Income Food Deficit Countries (FAO),2006,2207902000,9929535,,,1.0688,,9290145,,,,,284000,0.0001286289,0.1286289,40000,0.000018116747,0.018116747000000002,10512000,0.0047610807,4.7610807,860000,0.00038951004,0.38951004,104000,0.00004710354,0.047103540000000006,,,,506000,0.00022917683,0.22917683,0.39,1.0684931400000002,4.07,0.37,0.19
,Low Income Food Deficit Countries (FAO),2007,2247341000,12205699,,,1.2314,,9912276,,,,,203000,0.00009032897,0.09032897000000001,80000,0.000035597623,0.035597623,12502000,0.005563019,5.563019,908000,0.00040403302,0.40403302,86000,0.000038267444,0.038267444,,,,597000,0.00026564728,0.26564728,0.4,1.0958904,4.18,0.39,0.19
,Low Income Food Deficit Countries (FAO),2008,2287063000,11032244,,,1.0539,,10468238,,,,,176000,0.000076954595,0.076954595,94000,0.00004110075,0.04110075,11338000,0.0049574496,4.9574496,847000,0.00037034397,0.37034397,92000,0.000040226263,0.040226263,,,,542000,0.00023698516,0.23698516,0.37,1.01369862,3.86,0.36,0.18
,Low Income Food Deficit Countries (FAO),2009,2327291000,11108943,,,1.035,,10733326,,,,,214000,0.0000919524,0.0919524,67000,0.000028788836,0.028788835999999998,11323000,0.0048653134,4.8653134,769000,0.00033042708,0.33042708,83000,0.000035663783,0.035663783000000004,,,,530000,0.00022773258,0.22773258000000002,0.33,0.9041095800000001,3.39,0.32,0.16
,Low Income Food Deficit Countries (FAO),2010,2198525400,13991244,,,1.3169999,,10623796,,,,,1016000,0.0004621279,0.4621279,56000,0.000025471618,0.025471618,16363000,0.0074427156,7.4427156000000005,837000,0.0003807097,0.3807097,613000,0.00027882325,0.27882325,9000,0.000004093653,0.004093653,1070000,0.00048668982,0.48668982,0.38,1.04109588,3.78,0.37,0.17
,Low Income Food Deficit Countries (FAO),2011,2235256600,13468540,,,1.1972,,11250162,,,,,1457000,0.00065182673,0.65182673,61000,0.000027289932,0.027289932,15862000,0.0070962775,7.0962775,949000,0.00042455978,0.42455978,668000,0.00029884712,0.29884711999999997,8000,0.0000035790076,0.0035790076,1032000,0.000461692,0.461692,0.42,1.15068492,4.21,0.41,0.19
,Low Income Food Deficit Countries (FAO),2012,2307877000,15877110,,,1.3378999,,11866989,,,,,1763000,0.0007639055,0.7639055,75000,0.0000324974,0.032497399999999996,18368000,0.007958829,7.958829000000001,980000,0.0004246327,0.42463270000000003,739000,0.0003202077,0.3202077,7000,0.0000030330905,0.0030330905,1228000,0.0005320907,0.5320906999999999,0.42,1.15068492,4.19,0.41,0.19
,Low Income Food Deficit Countries (FAO),2013,2345107200,13052198,,,1.0242,,12744042,,,,,1902000,0.00081105035,0.81105035,191000,0.00008144617,0.08144617,14634000,0.0062402263,6.240226300000001,876000,0.00037354368,0.37354368,613000,0.0002613953,0.2613953,13000,0.0000055434566,0.0055434566,1015000,0.000432816,0.432816,0.37,1.01369862,3.68,0.36,0.17
,Low Income Food Deficit Countries (FAO),2014,2392448000,11655959,,,0.9582,,12163823,,,,,2351000,0.0009826755,0.9826755,279000,0.00011661695,0.11661695,14137000,0.0059090103,5.909010299999999,924000,0.00038621528,0.38621528,221000,0.000092374,0.092374,4000,0.0000016719276,0.0016719276,694000,0.00029007945,0.29007945,0.39,1.0684931400000002,3.85,0.37,0.17
,Low Income Food Deficit Countries (FAO),2015,2430747600,9861529,,,0.7696,,12813244,,,,,2940000,0.0012095043,1.2095043,284000,0.000116836476,0.116836476,12326000,0.0050708675,5.0708675,916000,0.00037683878,0.37683878000000004,2169000,0.000892318,0.8923180000000001,0,0,0,784000,0.0003225345,0.3225345,0.38,1.04109588,3.7,0.37,0.17
,Low Income Food Deficit Countries (FAO),2016,2469611300,14492636,,,1.1814,,12267366,,,,,2575000,0.0010426742,1.0426742,281000,0.00011378309,0.11378309,16427000,0.0066516544,6.6516544,968000,0.00039196454,0.39196454,4256000,0.0017233482,1.7233482,0,0,0,1126000,0.0004559422,0.4559422,0.39,1.0684931400000002,3.87,0.38,0.17
,Low Income Food Deficit Countries (FAO),2017,2508967400,14480456,,,1.1811,,12260164,,,,,2982000,0.0011885368,1.1885368,470000,0.00018732806,0.18732806000000002,16259000,0.006480355,6.480355,1036000,0.00041291886,0.41291886,2743000,0.0010932784,1.0932784,0,0,0,1132000,0.0004511816,0.45118159999999996,0.41,1.12328766,4.09,0.4,0.18
,Low Income Food Deficit Countries (FAO),2018,2548786400,12392586,,,1.0823,,11450284,,,,,3184000,0.001249222,1.2492219999999998,382000,0.00014987524,0.14987524,15731000,0.0061719567,6.1719567,1120000,0.0004394248,0.4394248,1585000,0.0006218646,0.6218646,0,0,0,963000,0.00037782686,0.37782686,0.44,1.20547944,4.33,0.43,0.2
,Low Income Food Deficit Countries (FAO),2019,2600066800,14890933,,,1.2099,,12307794,,,,,4404000,0.0016938027,1.6938027,318000,0.00012230455,0.12230455,18293000,0.0070355884,7.0355884,1230000,0.00047306478,0.47306478,3781000,0.0014541934,1.4541934,0,0,0,1112000,0.00042768134,0.42768134,0.47,1.28767122,4.68,0.46,0.21
,Low Income Food Deficit Countries (FAO),2020,2640743000,13052656,,,0.9675,,13491737,,,,,4879000,0.0018475861,1.8475861,357000,0.00013518923,0.13518923,17221000,0.0065212706,6.5212706,1173000,0.00044419317,0.44419316999999997,2629000,0.0009955531,0.9955531,0,0,0,992000,0.00037565184,0.37565184,0.44,1.20547944,4.38,0.43,0.2
,Low Income Food Deficit Countries (FAO),2021,,14382461,,,1.0737,,13395063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Low-income countries,1961,142513020,179110,0.00272392,2.72392,0.573464,,312330,0.004749941,47.49941,,,0,0,0,0,0,0,177000,0.0017326565,1.7326564999999998,136000,0.0013313066,1.3313066,0,0,0,,,,7000,0.000125389,0.125389,1.3317606,3.6486591415956,13.592978,1.522439,0.58389384
,Low-income countries,1962,145875310,185182,0.002746173,2.746173,0.57488513,,322120,0.004776907,47.769070000000006,,,0,0,0,0,0,0,183000,0.0017506302,1.7506302,138000,0.0013201473,1.3201473,0,0,0,,,,7000,0.00012241413,0.12241413,1.3155895,3.604354758477,13.417956,1.5066495,0.57983094
,Low-income countries,1963,149368030,190620,0.002755256,2.755256,0.576937,,330400,0.0047756615,47.756615000000004,,,0,0,0,0,0,0,188000,0.0017567682,1.7567682,138000,0.0012895426,1.2895426,0,0,0,,,,7000,0.000119432894,0.119432894,1.2852829,3.5213229784854,13.103364,1.4729578,0.56646967
,Low-income countries,1964,153036540,202900,0.002993759,2.993759,0.5906841,,343500,0.005068291,50.68291,,,0,0,0,0,0,0,200000,0.0018244863,1.8244863,147000,0.0013409974,1.3409974,0,0,0,,,,8000,0.00013309962,0.13309962,1.3390679,3.6686791413954003,13.636494,1.5348366,0.59195054
,Low-income countries,1965,156871260,212700,0.003054806,3.054806,0.60152715,,353600,0.0050784172,50.784172,,,0,0,0,0,0,0,210000,0.0018691507,1.8691507,160000,0.0014241148,1.4241148000000001,0,0,0,,,,8000,0.00012972848,0.12972848,1.4147912,3.8761402352112,14.428324,1.6216134,0.62334746
,Low-income countries,1966,160820670,223760,0.0031281032,3.1281032000000004,0.8129337,,275250,0.0038479192,38.479192,,,0,0,0,0,0,0,221000,0.0019192557,1.9192557,165000,0.0014329285,1.4329284999999998,0,0,0,,,,8000,0.00012643298,0.12643298,1.4314018,3.9216487279068,14.577545,1.6410247,0.6326023
,Low-income countries,1967,164969570,240963,0.0032763174,3.2763174,0.85843605,,280700,0.003816612,38.16612,,,0,0,0,2000,0.00002578415,0.02578415,236000,0.0019986131,1.9986130999999998,170000,0.001439679,1.439679,0,0,0,,,,9000,0.00013851239,0.13851238999999999,1.4383032,3.9405566729232,14.657664,1.6485795,0.63387233
,Low-income countries,1968,169323600,260800,0.0034467445,3.4467445,0.9027345,,288900,0.0038181155,38.181155000000004,,,0,0,0,1000,0.000012551527,0.012551527,257000,0.002120988,2.1209879999999997,180000,0.0014855169,1.4855169,0,0,0,,,,11000,0.00016472499,0.16472499,1.4898525,4.0817876304150005,15.224656,1.7082177,0.6636179
,Low-income countries,1969,173777970,262785,0.003220629,3.220629,0.90662414,,289850,0.0035523311,35.523311,,,0,0,0,1000,0.000012221641,0.012221641,259000,0.0020830866,2.0830865999999997,183000,0.0014718334,1.4718334,0,0,0,,,,11000,0.00016031392,0.16031392,1.4724908,4.0342213295208005,15.028208,1.6873981,0.6519808
,Low-income countries,1970,178354050,277570,0.0033081612,3.3081612000000002,0.9392056,,295537,0.0035222971,35.222971,,,0,0,0,2000,0.000023804141,0.023804141,273000,0.002139752,2.139752,192000,0.0015048806,1.5048806000000001,0,0,0,,,,11000,0.00015604642,0.15604642,1.5051868,4.1237994108168,15.334605,1.7239021,0.67156225
,Low-income countries,1971,183027540,286676,0.0033250938,3.3250938000000003,0.9606332,,298424,0.0034613563,34.613563,,,0,0,0,0,0,0,284000,0.0021694056,2.1694055999999997,197000,0.0015048342,1.5048342000000001,0,0,0,,,,12000,0.0001658119,0.1658119,1.5093149,4.1351092737174,15.372266,1.7275554,0.6732175
,Low-income countries,1972,187707200,289023,0.003268925,3.2689250000000003,0.94450724,,306004,0.0034609844,34.609844,,,0,0,0,0,0,0,286000,0.0021294483,2.1294483,206000,0.0015337985,1.5337985,0,0,0,,,,12000,0.00016165107,0.16165107,1.5380855,4.213932834573,15.696698,1.7620908,0.68837786
,Low-income countries,1973,192522080,255007,0.0028142543,2.8142543,0.8278373,,308040,0.003399526,33.99526,,,40000,0.00037838274,0.37838274,0,0,0,292000,0.0021192604,2.1192604,210000,0.0015241257,1.5241257,0,0,0,,,,12000,0.00015770536,0.15770536000000002,1.5303042,4.1926142046492005,15.590884,1.7550066,0.6842125
,Low-income countries,1974,197579060,304275,0.0032756967,3.2756967,0.9714232,,313226,0.0033720594,33.720594,,,0,0,0,0,0,0,301000,0.002129217,2.129217,209000,0.0014784263,1.4784263,0,0,0,,,,12000,0.00015397933,0.15397933,1.484528,4.067199959328001,15.121537,1.7011204,0.6647345
,Low-income countries,1975,202766600,315516,0.0030671903,3.0671903,0.9909173,,318408,0.003095304,30.95304,,,0,0,0,0,0,0,313000,0.002157815,2.157815,210000,0.0014477352,1.4477351999999999,0,0,0,,,,13000,0.00016297938,0.16297938,1.4545784,3.9851462615184,14.830371,1.6719637,0.65213907
,Low-income countries,1976,208058600,331541,0.0031457865,3.1457865,1.0165199,,326153,0.0030946631,30.946631,,,0,0,0,0,0,0,330000,0.0022166618,2.2166618,206000,0.0013837344,1.3837344,0,0,0,,,,13000,0.00015919867,0.15919867,1.389975,3.80815064685,14.187827,1.5971361,0.63121843
,Low-income countries,1977,213322700,345332,0.0032047634,3.2047634,1.0362395,,333255,0.003092686,30.926859999999998,,,0,0,0,0,0,0,339000,0.002220832,2.2208319999999997,195000,0.0012774698,1.2774698,0,0,0,,,,13000,0.00015586577,0.15586577,1.2822056,3.5128920196656,13.087099,1.4783009,0.58380556
,Low-income countries,1978,219077890,354763,0.0032180157,3.2180157,1.0757011,,329797,0.002991552,29.91552,,,23000,0.0001905671,0.1905671,0,0,0,370000,0.0023638748,2.3638748,199000,0.0012713813,1.2713812999999998,0,0,0,,,,15000,0.00017619324,0.17619324,1.2750053,3.4931651705477997,12.99633,1.4705021,0.581036
,Low-income countries,1979,225116210,361855,0.0032083387,3.2083387,1.1054239,,327345,0.0029023604,29.023604,,,13000,0.00010476055,0.10476055000000001,0,0,0,367000,0.0022871005,2.2871005,192000,0.0011965213,1.1965213,0,0,0,,,,15000,0.00017274662,0.17274662000000002,1.1963767,3.2777443507842,12.172921,1.3812153,0.5419587
,Low-income countries,1980,230070430,369010,0.0030152027,3.0152027,1.1183274,,329966,0.0026961719,26.961719000000002,,,14000,0.00010979305,0.10979305,0,0,0,375000,0.002284968,2.284968,189000,0.0011516239,1.1516239,0,0,0,,,,14000,0.00015865607,0.15865607,1.1508759,3.1530846260034,11.752744,1.330245,0.51961696
,Low-income countries,1981,234481300,392420,0.0031283034,3.1283034,1.1679896,,335979,0.0026783657,26.783657,,,0,0,0,0,0,0,383000,0.0022724066,2.2724066,191000,0.0011332367,1.1332366999999999,0,0,0,,,,15000,0.00016593524,0.16593523999999998,1.1339462,3.1067018867412,11.528075,1.3162384,0.52407384
,Low-income countries,1982,239979170,397705,0.0030821257,3.0821257,1.1574752,,343597,0.0026628007,26.628007,,,1000,0.0000074242766,0.0074242766,0,0,0,390000,0.0022457973,2.2457973,187000,0.001076831,1.076831,0,0,0,,,,15000,0.00016102493,0.16102493,1.0755281,2.9466522993006006,10.985563,1.2467815,0.49542886
,Low-income countries,1983,246279330,405950,0.002902322,2.9023220000000003,1.1875613,,341835,0.0024439346,24.439345999999997,,,4000,0.000028910816,0.028910816000000002,1000,0.000008755427,0.008755427,405000,0.0022702871,2.2702871,184000,0.001031439,1.031439,0,0,0,,,,15000,0.00015691467,0.15691467,1.0291344,2.8195462731744003,10.543033,1.1890934,0.46549925
,Low-income countries,1984,252850500,462039,0.0032205635,3.2205635,1.3122753,,352090,0.0024541828,24.541828,,,17000,0.00011976073,0.11976073,0,0,0,474000,0.0025901329,2.5901329,192000,0.0010491677,1.0491677,0,0,0,,,,18000,0.00018360413,0.18360413,1.0452317,2.8636484645142,10.73755,1.2045851,0.46940613
,Low-income countries,1985,259600780,455835,0.0030952587,3.0952587,1.2464044,,365720,0.0024833502,24.833502000000003,,,35000,0.00024044582,0.24044582,0,0,0,487000,0.0025939005,2.5939004999999997,212000,0.0011291723,1.1291723,0,0,0,,,,18000,0.00017881911,0.17881911,1.1238352,3.0790005171552,11.516029,1.2963316,0.51280206
,Low-income countries,1986,266330000,463363,0.003064445,3.0644449999999996,1.2363039,,374797,0.002478715,24.787149999999997,,,68000,0.00045552707,0.45552707,0,0,0,525000,0.0027246887,2.7246887,212000,0.0011002553,1.1002553,0,0,0,,,,20000,0.00019337474,0.19337474000000002,1.0995063,3.0123459972738003,11.278713,1.2654659,0.49687973
,Low-income countries,1987,273290460,478341,0.0030759713,3.0759713,1.2623132,,378940,0.0024367732,24.367731999999997,,,83000,0.0005426218,0.5426218,0,0,0,553000,0.0027955642,2.7955642,223000,0.0011273252,1.1273252,0,0,0,,,,21000,0.00019705409,0.19705409,1.123536,3.0781807911360004,11.519032,1.2927842,0.5072981
,Low-income countries,1988,280325900,496639,0.00289061,2.89061,1.2666874,,392077,0.002282023,22.820230000000002,,,82000,0.0005241095,0.5241095,14000,0.00010678866,0.10678866,549000,0.0027041815,2.7041815000000002,235000,0.0011575276,1.1575275999999999,0,0,0,,,,22000,0.00019988733,0.19988733,1.1582412,3.1732635299112,11.88999,1.3289255,0.5256114
,Low-income countries,1989,287707550,495702,0.0028019855,2.8019855000000002,1.2385676,,400222,0.002262279,22.62279,,,136000,0.00084939366,0.84939366,0,0,0,610000,0.0029268905,2.9268905,256000,0.0012283344,1.2283343999999998,0,0,0,,,,24000,0.0002113768,0.2113768,1.2271993,3.3621898293918004,12.535578,1.4131417,0.5690595
,Low-income countries,1990,295113900,560495,0.0030833122,3.0833122,1.197488,,468059,0.002574817,25.748170000000002,,,70000,0.0004270851,0.4270851,3000,0.00002156583,0.02156583,606000,0.002832705,2.8327050000000003,271000,0.0012667706,1.2667705999999999,0,0,0,,,,25000,0.00021438077,0.21438077,1.2682246,3.4745879104596,12.96726,1.4558372,0.5930087
,Low-income countries,1991,302719400,560194,0.0027895737,2.7895737,1.2084115,,463579,0.0023084637,23.084637,,,38000,0.00022651601,0.22651601,2000,0.000013956156,0.013956156,577000,0.0026258877,2.6258877000000003,264000,0.001201446,1.2014459999999998,0,0,0,,,,24000,0.00020019064,0.20019064,1.2050662,3.3015511998612004,12.340807,1.3781315,0.55663335
,Low-income countries,1992,311829860,544413,0.0026316657,2.6316656999999997,1.2164665,,447537,0.0021633687,21.633687,,,51000,0.0002967494,0.2967494,1000,0.0000067757105,0.0067757105,552000,0.0024446966,2.4446966,242000,0.0010717692,1.0717692,0,0,0,,,,24000,0.00019417712,0.19417712,1.0723125,2.937842436375,10.930065,1.2320826,0.49639913
